case_key,earliest_file,latest_file,earliest_count,latest_count,delta,sample_latest
2023-681701,2023-681701_20251117_123825.json,2023-681701_20251117_123825.json,3,3,0,"2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-695419,2024-695419_20251119_222705.json,2024-695419_20251119_222705.json,4,4,0,"2909.05.B(1)(B) | 2909.05.B(1)(A) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-694763,2024-694763_20251119_204713.json,2024-694763_20251119_204713.json,2,2,0,"2909.02.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-691253,2024-691253_20251119_120807.json,2024-691253_20251119_120807.json,3,3,0,"2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-689065,2024-689065_20251119_061618.json,2024-689065_20251119_061618.json,5,5,0,"2911.12.B | 2903.13.A | 2921.33.B | 2921.13.A(03) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687813,2023-687813_20251119_021646.json,2023-687813_20251119_021646.json,4,4,0,"2911.02.A(2) | 2911.02.A(3) | 2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-677651,2023-677651_20251116_110216.json,2023-677651_20251116_110216.json,5,5,0,"2909.05.B(1)(A) | 2909.03.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-680161,2023-680161_20251110_142740.json,2023-680161_20251110_142740.json,8,8,0,
2023-678655,2023-678655_20251116_193312.json,2023-678655_20251116_193312.json,6,6,0,"2925.11.A | 2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-692341,2024-692341_20251119_144539.json,2024-692341_20251119_144539.json,3,3,0,"2903.13.A | 2903.13.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-688663,2024-688663_20251119_044559.json,2024-688663_20251119_044559.json,3,3,0,"2903.11.A(2) | 2923.13.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-692309,2024-692309_20251119_144008.json,2024-692309_20251119_144008.json,7,7,0,2907.02.A(2) | 2907.05.A(1) | 2903.18.(B)(1) | 2903.18.(B)(2) | 2903.18.(B)(3)
2025-700210,2025-700210_20251120_133654.json,2025-700210_20251120_133654.json,4,4,0,"2911.02.A(2) | 2911.02.A(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698404,2025-698404_20251120_065604.json,2025-698404_20251120_065604.json,8,8,0,"2909.03.A(1) | 2911.13.A | 2919.25.A | 2911.12.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698865,2025-698865_20251120_084039.json,2025-698865_20251120_084039.json,6,6,0,2903.04 | 2903.02.B | 2903.11.A(1) | 2903.11.A(2) | 2923.12.A(2)
2023-684692,2023-684692_20251111_104601.json,2023-684692_20251111_104601.json,4,4,0,
2023-677947,2023-677947_20251116_135114.json,2023-677947_20251116_135114.json,9,9,0,2911.02.A(2) | 2905.02.A(2) | 2919.25.A | 2913.02.A(1) | 2909.06.A(1)
2023-684559,2023-684559_20251118_163118.json,2023-684559_20251118_163118.json,3,3,0,"2903.12.A(1) | 2903.11.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-687896,2023-687896_20251111_151656.json,2023-687896_20251111_151656.json,4,4,0,
2023-678279,2023-678279_20251116_164256.json,2023-678279_20251116_164256.json,4,4,0,"2921.331.B | 2921.331.B | 2913.51.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685268,2023-685268_20251111_113845.json,2023-685268_20251111_113845.json,5,5,0,
2023-680880,2023-680880_20251110_151408.json,2023-680880_20251110_151408.json,5,5,0,
2023-678819,2023-678819_20251116_205342.json,2023-678819_20251116_205342.json,3,3,0,"2903.13.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-689691,2024-689691_20251119_075410.json,2024-689691_20251119_075410.json,4,4,0,"2919.22.A | 2903.11.A(1) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-692544,2024-692544_20251119_151720.json,2024-692544_20251119_151720.json,2,2,0,"2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-697667,2024-697667_20251120_044844.json,2024-697667_20251120_044844.json,4,4,0,"2911.01.A(1) | 2911.02.A(2) | 2923.13.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-695661,2024-695661_20251119_231521.json,2024-695661_20251119_231521.json,3,3,0,"2911.12.A(1) | 2911.12.A(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-693267,2024-693267_20251119_164339.json,2024-693267_20251119_164339.json,6,6,0,2911.11.A(1) | 2903.18.(B)(3) | 2903.13.A | 2913.02.A(1) | 2921.33.A
2025-698424,2025-698424_20251120_070406.json,2025-698424_20251120_070406.json,3,3,0,"2911.13.A | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698767,2025-698767_20251120_081243.json,2025-698767_20251120_081243.json,10,10,0,2903.01.A | 2903.02.A | 2903.02.B | 2911.11.A(1) | 2911.11.A(2)
2025-698663,2025-698663_20251120_075137.json,2025-698663_20251120_075137.json,16,16,0,2903.02.A | 2903.02.A | 2903.11.A(1) | 2903.11.A(2) | 2903.11.A(1)
2025-698566,2025-698566_20251120_072740.json,2025-698566_20251120_072740.json,5,5,0,"2911.12.A(1) | 2913.02.A(1) | 2909.06.A(1) | 2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701630,2025-701630_20251120_211733.json,2025-701630_20251120_211733.json,4,4,0,"2925.11.A | 2921.31.A | 2921.33.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684838,2023-684838_20251111_110020.json,2023-684838_20251111_110020.json,4,4,0,
2024-689998,2024-689998_20251119_083148.json,2024-689998_20251119_083148.json,2,2,0,"2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686592,2023-686592_20251118_223222.json,2023-686592_20251118_223222.json,4,4,0,"2913.02.A(1) | 2913.02.A(1) | 2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679942,2023-679942_20251117_085044.json,2023-679942_20251117_085044.json,5,5,0,"2903.13.A | 2903.13.A | 2903.13.A | 2921.31.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685626,2023-685626_20251118_192433.json,2023-685626_20251118_192433.json,4,4,0,"2919.25.A | 2909.06.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-679113,2023-679113_20251116_082028.json,2023-679113_20251116_082028.json,3,3,0,"2925.03.A(2) | 2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682567,2023-682567_20251117_151547.json,2023-682567_20251117_151547.json,12,12,0,2903.08.A(2)(B) | 2903.08.A(2)(B) | 2903.11.A(1) | 2903.11.A(2) | 2903.11.A(2)
2023-678847,2023-678847_20251116_210934.json,2023-678847_20251116_210934.json,5,5,0,"2911.02.A(2) | 2911.02.A(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-683200,2023-683200_20251118_125104.json,2023-683200_20251118_125104.json,8,8,0,2903.08.A(1)(A) | 2903.08.A(2)(B) | 4511.19.A(1)(A) | 4511.19.A(1)(G) | 2909.06.A(1)
2023-681731,2023-681731_20251117_124553.json,2023-681731_20251117_124553.json,7,7,0,2903.11.A(1) | 2909.02.A(1) | 2909.03.A(1) | 2905.02.A(2) | 2903.18.(B)(3)
2024-695758,2024-695758_20251119_233342.json,2024-695758_20251119_233342.json,3,3,0,"2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-697187,2024-697187_20251120_030501.json,2024-697187_20251120_030501.json,4,4,0,"2925.11.A | 2925.11.A | 4511.19.A(1)(A) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-682834,2023-682834_20251111_075858.json,2023-682834_20251111_075858.json,5,5,0,
2023-678476,2023-678476_20251116_180256.json,2023-678476_20251116_180256.json,3,3,0,"2913.51.A | 2923.24.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686564,2023-686564_20251118_221839.json,2023-686564_20251118_221839.json,7,7,0,2903.08.A(1)(A) | 2903.08.A(2)(B) | 2923.16.D(1) | 2923.16.D(1) | 4511.19.A(1)(A)
2023-678845,2023-678845_20251116_210814.json,2023-678845_20251116_210814.json,2,2,0,"2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686166,2023-686166_20251118_211323.json,2023-686166_20251118_211323.json,4,4,0,"2925.11.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678466,2023-678466_20251116_175746.json,2023-678466_20251116_175746.json,3,3,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-688648,2024-688648_20251119_044209.json,2024-688648_20251119_044209.json,4,4,0,"2911.12.B | 2911.12.B | 2925.11.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-692528,2024-692528_20251119_151556.json,2024-692528_20251119_151556.json,7,7,0,2907.02.A(1)(C) | 2907.02.A(1)(C) | 2907.03.A(1) | 2907.05.A(5) | 2907.05.A(5)
2024-690902,2024-690902_20251119_112209.json,2024-690902_20251119_112209.json,8,8,0,"2923.13.A(2) | 2921.12.A(1) | 2913.02.A(1) | 2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699478,2025-699478_20251120_105420.json,2025-699478_20251120_105420.json,30,30,0,2911.12.A(1) | 2903.211.A(1) | 2917.21.A(2) | 2913.04.B | 2911.12.A(1)
2025-698729,2025-698729_20251120_080602.json,2025-698729_20251120_080602.json,5,5,0,"2909.02.A(2) | 2909.03.A(1) | 2909.02.A(1) | 2909.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698414,2025-698414_20251120_070040.json,2025-698414_20251120_070040.json,3,3,0,"2913.03.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-681350,2023-681350_20251111_055451.json,2023-681350_20251111_055451.json,4,4,0,
2023-677992,2023-677992_20251116_142019.json,2023-677992_20251116_142019.json,5,5,0,"2903.11.A(1) | 2903.11.A(2) | 2919.25.A | 2919.27.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-686484,2023-686484_20251118_220210.json,2023-686484_20251118_220210.json,8,8,0,2911.12.A(3) | 2911.12.A(3) | 2913.02.A(1) | 2913.02.A(1) | 2913.02.A(1)
2024-697306,2024-697306_20251120_033016.json,2024-697306_20251120_033016.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-684572,2023-684572_20251118_163119.json,2023-684572_20251118_163119.json,5,5,0,"2903.18.(B)(2) | 2903.18.(C)(3) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-678442,2023-678442_20251116_174636.json,2023-678442_20251116_174636.json,4,4,0,"2923.162.A(3) | 2923.13.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2023-685037,2023-685037_20251111_111847.json,2023-685037_20251111_111847.json,5,5,0,
2024-694610,2024-694610_20251119_202215.json,2024-694610_20251119_202215.json,3,3,0,"2919.25.A | 2909.05.B(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2024-696055,2024-696055_20251120_001829.json,2024-696055_20251120_001829.json,2,2,0,"2913.02.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
